t,ion_current_M2,ion_current_M32,ion_current_M44,E,current1_muA,j,current1_mA_geo
119.6,8.785061305147059e-09,4.0923112426470585e-08,5.666697143911437e-10,-0.0613209442397793,-9.52374652696694,-24.7469605962622,-0.0247469605962621
119.7,8.809772702205882e-09,4.0912767573529416e-08,5.658187180811809e-10,-0.0657085464957137,-10.168817687503443,-26.42314449577909,-0.026423144495779
119.8,8.834484099264708e-09,4.08685506617647e-08,5.66150905882353e-10,-0.0699312231744395,-10.792912144780283,-28.044821521605428,-0.0280448215216054
119.9,8.836591014705885e-09,4.082433375e-08,5.677648764705883e-10,-0.0743842318264603,-11.598718438265738,-30.13866731397716,-0.0301386673139771
120.0,8.821645426470591e-09,4.0827071470588244e-08,5.693788470588236e-10,-0.0787535448415886,-12.344147666051253,-32.075626437687184,-0.0320756264376871
120.1,8.806699838235295e-09,4.085399794117648e-08,5.689011132352942e-10,-0.0830452816883018,-13.194314088046012,-34.28473971950296,-0.0342847397195029
120.2,8.8188295625e-09,4.088092441176472e-08,5.677628411764706e-10,-0.0873107387963317,-14.082051940953829,-36.59148041272851,-0.0365914804127285
120.3,8.835737283088237e-09,4.08818280882353e-08,5.665962558823529e-10,-0.0916144401037968,-15.045973841321452,-39.096181395553664,-0.0390961813955536
120.4,8.850704180147059e-09,4.088107073529413e-08,5.647501529411763e-10,-0.095984170963687,-16.158914510753213,-41.98809990833845,-0.0419880999083384
120.5,8.852682488970588e-09,4.087731992647061e-08,5.6290405e-10,-0.1004187531287416,-17.265522561777548,-44.86356344116802,-0.044863563441168
120.6,8.854660797794121e-09,4.086295595588237e-08,5.634373235294118e-10,-0.1048595068056254,-18.480166754775134,-48.01975327648936,-0.0480197532764893
120.7,8.852963577205883e-09,4.084859198529413e-08,5.69026772058823e-10,-0.1093336112915125,-19.831867605890515,-51.532077717902176,-0.0515320777179021
120.8,8.845977180147061e-09,4.084184542435425e-08,5.746162205882357e-10,-0.113939528518406,-21.26635225935249,-55.25951156913381,-0.0552595115691338
120.9,8.838990783088235e-09,4.0842716273062735e-08,5.735707279411764e-10,-0.1185146321772333,-22.80813102159145,-59.26574358814499,-0.0592657435881449
121.0,8.840862514705882e-09,4.0843587121771226e-08,5.681019411764711e-10,-0.1231633809506716,-24.424151530907444,-63.46488893011271,-0.0634648889301127
121.1,8.846713985294118e-09,4.0840348602941165e-08,5.626331544117645e-10,-0.127867456115774,-26.13513232658875,-67.91078364305939,-0.0679107836430593
121.2,8.852565455882352e-09,4.083601772058824e-08,5.65468914705882e-10,-0.1326897912865781,-28.073249041054048,-72.9468792413643,-0.0729468792413643
121.3,8.875825930147061e-09,4.0834000955882366e-08,5.694371132352946e-10,-0.1374749739012408,-30.05059697940209,-78.08491513688527,-0.0780849151368852
121.4,8.899624827205884e-09,4.0862728897058825e-08,5.726331588235294e-10,-0.1422035050567442,-32.22768722202277,-83.74197103354184,-0.0837419710335418
121.5,8.919500838235295e-09,4.08914568382353e-08,5.71775401470588e-10,-0.1468939241589811,-34.442397490471414,-89.49678061297008,-0.08949678061297
121.6,8.927608191176469e-09,4.090850481617648e-08,5.70917644117647e-10,-0.1517309321681952,-36.87094805104333,-95.8072430825801,-0.0958072430825801
121.7,8.935715544117647e-09,4.090386143382353e-08,5.710566323529412e-10,-0.1567605998912117,-39.38528247513233,-102.34061046510872,-0.1023406104651087
121.8,8.93981564206642e-09,4.0899218051470603e-08,5.724642058823532e-10,-0.1616868614536518,-42.15307371208896,-109.53257220891412,-0.1095325722089141
121.9,8.940362136531365e-09,4.088986125e-08,5.738717794117645e-10,-0.1658131645109525,-44.72079825857509,-116.20467105090044,-0.1162046710509004
122.0,8.940908630996312e-09,4.0877736250000007e-08,5.732691235294118e-10,-0.1703519320210097,-47.98216717513613,-124.6791687540343,-0.1246791687540343
122.1,8.962239875000003e-09,4.086561125e-08,5.718847117647059e-10,-0.1758313498936327,-51.34195835558212,-133.40941159688384,-0.1334094115968838
122.2,8.988133625e-09,4.086646713235295e-08,5.705003e-10,-0.179468367383556,-54.43018112566644,-141.43399803325713,-0.1414339980332571
122.3,9.012423036764706e-09,4.0868606838235286e-08,5.708368682656824e-10,-0.1837348412579734,-60.721374860903495,-157.78133812977538,-0.1577813381297753
122.4,9.022273404411764e-09,4.087465341911765e-08,5.711734365313654e-10,-0.1878811423547755,-66.48846651207901,-172.76682618771144,-0.1727668261877114
122.5,9.032123772058822e-09,4.0897355625e-08,5.710092253676471e-10,-0.1949393366802306,-75.24912382211173,-195.53093909588864,-0.1955309390958886
122.6,9.046179286764706e-09,4.092005783088237e-08,5.696189680147055e-10,-0.1991900963196015,-84.82397484436936,-220.4106920683097,-0.2204106920683097
122.7,9.067095830882352e-09,4.092563959558825e-08,5.682287106617644e-10,-0.20322451858836,-97.74763235031352,-253.99214471970055,-0.2539921447197005
122.8,9.088012375000002e-09,4.091191533088236e-08,5.6800033125e-10,-0.2069412573202202,-115.47329143091387,-300.0513490011583,-0.3000513490011583
122.9,9.119380941176473e-09,4.089819106617649e-08,5.6864845625e-10,-0.2103392232173249,-139.084377623132,-361.403529887041,-0.361403529887041
123.0,9.156133882352936e-09,4.090925816176471e-08,5.692965812499997e-10,-0.2135487947971182,-170.17984875128843,-442.2034962187538,-0.4422034962187538
123.1,9.192886823529406e-09,4.092858904411765e-08,5.69345425e-10,-0.2166928828627469,-209.8262897477773,-545.2227135345477,-0.5452227135345477
123.2,9.2846397867647e-09,4.094640514705882e-08,5.69288513235294e-10,-0.2200953408347993,-255.21780399395385,-663.1702052358569,-0.6631702052358569
123.3,9.3799033897059e-09,4.0915243382352936e-08,5.693316488970587e-10,-0.2242991565036653,-299.81874618030787,-779.0634365095563,-0.7790634365095562
123.4,9.4737706397059e-09,4.0884081617647055e-08,5.70044332720588e-10,-0.2301804579043439,-325.9102548925384,-846.8608664569316,-0.8468608664569316
123.5,9.562687183823534e-09,4.0867167084870857e-08,5.707570165441174e-10,-0.2382829502897177,-316.25480096324515,-821.7716710178609,-0.8217716710178609
123.6,9.651603727941182e-09,4.088196413284133e-08,5.71247531617647e-10,-0.2472760207587804,-282.1295443558718,-733.0989645143045,-0.7330989645143045
123.7,9.748046926470581e-09,4.089676118081181e-08,5.714183404411764e-10,-0.2541860266310229,-270.2945857018498,-702.3464392722506,-0.7023464392722506
123.8,9.85201677941176e-09,4.090666823529412e-08,5.715891492647055e-10,-0.2596938742104136,-278.49656644278895,-723.6588601386177,-0.7236588601386177
123.9,9.955986632352922e-09,4.0913315294117654e-08,5.714072463235291e-10,-0.2646755417231983,-295.91701756698967,-768.9249974007779,-0.7689249974007779
124.0,1.0045977279411753e-08,4.091996235294119e-08,5.710668786764704e-10,-0.269372043898554,-315.4192681402764,-819.6005823829058,-0.8196005823829058
124.1,1.0132025073529415e-08,4.093173088235294e-08,5.707265110294115e-10,-0.2743345597835611,-336.7153830376529,-874.9374306207901,-0.8749374306207901
124.2,1.0216011911764713e-08,4.0944197794117653e-08,5.703429926470586e-10,-0.2788348367863466,-362.4906046210559,-941.9130048948718,-0.9419130048948718
124.3,1.026771044117648e-08,4.0950898235294114e-08,5.69958139705882e-10,-0.2832436371348879,-390.9601442199448,-1015.8896245636656,-1.0158896245636655
124.4,1.0319408970588236e-08,4.092732470588236e-08,5.699980661764704e-10,-0.288034942927136,-423.5973608874137,-1100.6957365863411,-1.1006957365863412
124.5,1.034532875e-08,4.090375117647058e-08,5.713123308823525e-10,-0.2919248954501934,-457.5243742207305,-1188.8533182409046,-1.188853318240905
124.6,1.0321207426470589e-08,4.089545147058824e-08,5.726265955882353e-10,-0.2919492116967354,-458.7638831039352,-1192.0741176820204,-1.1920741176820204
124.7,1.0297086102941177e-08,4.090659117647058e-08,5.731137485294118e-10,-0.2904504444332623,-443.7286302563659,-1153.005794231781,-1.153005794231781
124.8,1.0279342573529412e-08,4.091773088235294e-08,5.72867425e-10,-0.2884508389825442,-427.46246758264505,-1110.7390155434618,-1.1107390155434618
124.9,1.0265508014705884e-08,4.092559617647058e-08,5.72621101470588e-10,-0.2860857339646642,-412.6847415313287,-1072.3398620948926,-1.0723398620948923
125.0,1.0251673455882358e-08,4.0932188088235296e-08,5.729200091911765e-10,-0.2838323448568004,-392.8477303492469,-1020.7944190614636,-1.0207944190614635
