t,ion_current_M2,ion_current_M32,ion_current_M44,E,current1_muA,j,current1_mA_geo
96.3,8.809396893382354e-09,4.084662768382354e-08,5.691359999999997e-10,0.5926158573138769,2.8134062875429744,7.310490083074003,0.007310490083074
96.4,8.81810387867647e-09,4.085718283088236e-08,5.686743235294115e-10,0.5973714832606282,3.2759888411316287,8.512486817632468,0.0085124868176324
96.5,8.816252239852401e-09,4.086773797794119e-08,5.686806470588233e-10,0.6020906246591498,3.778634837032069,9.818586325761506,0.0098185863257615
96.6,8.799206483394832e-09,4.086567625e-08,5.686869705882353e-10,0.6069224130137895,4.270010904800269,11.095401511106276,0.0110954015111062
96.7,8.782160726937271e-09,4.0851492426470585e-08,5.676015295202953e-10,0.6115390793258949,4.752733458815463,12.349730990509748,0.0123497309905097
96.8,8.780795602941175e-09,4.083730860294118e-08,5.657882453874538e-10,0.6163935253429298,5.3517475004290525,13.90623785915068,0.0139062378591506
96.9,8.78615075e-09,4.085919757352943e-08,5.639749612546126e-10,0.6211038878102906,5.923574317746778,15.392100137822062,0.015392100137822
97.0,8.791505897058824e-09,4.089067551470588e-08,5.65857412867647e-10,0.6258561517668361,6.52268858505854,16.948867437733018,0.016948867437733
97.1,8.798790419117647e-09,4.091903716911765e-08,5.681966408088236e-10,0.6306826925824399,7.159642595915228,18.60395934548895,0.0186039593454889
97.2,8.806114316176471e-09,4.090599672794118e-08,5.701870062499997e-10,0.635285472819852,7.80576972941448,20.282887135892263,0.0202828871358922
97.3,8.806859161764705e-09,4.089295628676471e-08,5.704741018382353e-10,0.6403261912766052,8.505733405240226,22.10170638474844,0.0221017063847484
97.4,8.788879014705881e-09,4.088052191176471e-08,5.707611974264707e-10,0.6452282378609248,9.144784502743112,23.762247463211864,0.0237622474632118
97.5,8.770898867647061e-09,4.08692130882353e-08,5.700950375000001e-10,0.6500153690787557,9.809237541153298,25.488794165504277,0.0254887941655042
97.6,8.767920198529409e-09,4.085790426470589e-08,5.682637875e-10,0.6548300235838068,10.484692761701575,27.243929466524435,0.0272439294665244
97.7,8.77772056617647e-09,4.0850451875e-08,5.664325375000001e-10,0.6597112061101251,11.133300019981585,28.92930173232925,0.0289293017323292
97.8,8.787520933823531e-09,4.0845264375000006e-08,5.651218150735294e-10,0.6646981936213258,11.793721781873629,30.645373372012152,0.0306453733720121
97.9,8.783634235294118e-09,4.0840076875e-08,5.640036165441178e-10,0.669538847352889,12.32732003077445,32.03190070160799,0.0320319007016079
98.0,8.776743058823529e-09,4.0858987647058826e-08,5.629048136029411e-10,0.6745789466917895,12.87480183493864,33.454503728311664,0.0334545037283116
98.1,8.771569566176471e-09,4.088028176470589e-08,5.637261738970589e-10,0.6794990392557247,13.312730136153808,34.5924376688542,0.0345924376688542
98.2,8.781855227941176e-09,4.089204313653137e-08,5.645475341911761e-10,0.6845981329990826,13.72504532800422,35.66381727530116,0.0356638172753011
98.3,8.792140889705883e-09,4.086316490774908e-08,5.653159375e-10,0.6895837393908714,14.14422956692812,36.75304574372488,0.0367530457437248
98.4,8.796371977941177e-09,4.083428667896679e-08,5.659546875e-10,0.6949622554970115,14.361596457009592,37.317862315495965,0.0373178623154959
98.5,8.790724551470588e-09,4.083215588235294e-08,5.665934375e-10,0.7000970123256682,14.46941988721454,37.59803589750807,0.037598035897508
98.6,8.785077124999999e-09,4.085900147058824e-08,5.66650368382353e-10,0.7051624862254211,14.48492581606299,37.6383272480952,0.0376383272480952
98.7,8.788054102941176e-09,4.088584705882354e-08,5.662683830882354e-10,0.7103780944107521,14.543163125747071,37.789653871909,0.037789653871909
98.8,8.795473955882353e-09,4.08730105882353e-08,5.658863977941174e-10,0.7156222713055237,14.400107760682106,37.417931937445246,0.0374179319374452
98.9,8.802893808823531e-09,4.084764294117647e-08,5.6750906875e-10,0.7209513482791959,14.207820128946922,36.91828251563156,0.0369182825156315
99.0,8.790391536764708e-09,4.082442602941176e-08,5.694855025735294e-10,0.7260985839843035,13.883884056272024,36.07655145910935,0.0360765514591093
99.1,8.77661763970588e-09,4.085282676470589e-08,5.713064334558823e-10,0.7312937948282812,13.595248460981596,35.32654685922782,0.0353265468592278
99.2,8.764523800738009e-09,4.088122750000001e-08,5.720866908088236e-10,0.7365475336064976,13.201297946993408,34.30288691416965,0.0343028869141696
99.3,8.758386531365316e-09,4.0898941176470585e-08,5.728669481617648e-10,0.7428893768431221,13.39083150805716,34.795380026416275,0.0347953800264162
99.4,8.752249261992622e-09,4.089394485294119e-08,5.718575705882354e-10,0.7482583389251065,12.720852350864096,33.05447399154577,0.0330544739915457
99.5,8.763297562499998e-09,4.088894852941177e-08,5.682728647058825e-10,0.7535391770723997,12.571411757392507,32.66616037277696,0.0326661603727769
99.6,8.79085748897059e-09,4.088950661764706e-08,5.646881588235293e-10,0.7593264126233638,12.280474659978454,31.910175439189125,0.0319101754391891
99.7,8.818417415441175e-09,4.089376764705882e-08,5.660541018450185e-10,0.7649121827361758,11.962755259834667,31.08459808328585,0.0310845980832858
99.8,8.810835121323527e-09,4.0898028676470584e-08,5.696442494464947e-10,0.7685242567548367,10.716462407215989,27.846170850071783,0.0278461708500717
99.9,8.793911224264704e-09,4.0885035882352944e-08,5.732343970479705e-10,0.7729326935332258,9.826123858806016,25.53267238468876,0.0255326723846887
100.0,8.77845863970588e-09,4.0869690294117654e-08,5.696701838235293e-10,0.7780144903291527,9.323354179695883,24.22625149216462,0.0242262514921646
100.1,8.782553492647056e-09,4.085786352941177e-08,5.659599632352937e-10,0.7829966254894785,8.873573867590547,23.05752071703026,0.0230575207170302
100.2,8.786648345588236e-09,4.0864510588235296e-08,5.638972058823529e-10,0.7882906375170392,8.383248493232704,21.783435703929285,0.0217834357039292
100.3,8.790036764705882e-09,4.0871157647058834e-08,5.665233823529412e-10,0.7931731352303878,7.964811327206196,20.69614846561936,0.0206961484656193
100.4,8.792113235294117e-09,4.0873335147058825e-08,5.691495588235293e-10,0.7983047585346781,7.593764864761892,19.732003508643484,0.0197320035086434
100.5,8.794189705882353e-09,4.086982411764706e-08,5.701699102941175e-10,0.8033065935600768,7.193491601464015,18.69191422796788,0.0186919142279678
100.6,8.788949143382353e-09,4.08663130882353e-08,5.698223367647055e-10,0.8082928096312608,6.8335533199289005,17.756633302019868,0.0177566333020198
100.7,8.779411275735293e-09,4.087226794117648e-08,5.694747632352943e-10,0.8132362234891486,6.432977644789619,16.71575821988452,0.0167157582198845
100.8,8.769873408088234e-09,4.088190397058824e-08,5.683630522058822e-10,0.8183456455811656,6.088654148393807,15.82105150194039,0.0158210515019403
100.9,8.777741632352941e-09,4.089154e-08,5.670836036764707e-10,0.8233505221032115,5.892188650488674,15.31054611192223,0.0153105461119222
101.0,8.787331338235293e-09,4.086162455882353e-08,5.660474566176471e-10,0.8283477807771061,5.594562228744802,14.537179316570551,0.0145371793165705
